"V1" "V2"
"776" "ENSG00000057608.16" 16
"777" "ENSG00000057657.16" 0
"778" "ENSG00000057663.15" 1
"779" "ENSG00000057704.12" 4
"780" "ENSG00000057757.9" 3
"781" "ENSG00000057935.13" 0
"782" "ENSG00000058056.8" 0
"783" "ENSG00000058063.15" 30
"784" "ENSG00000058085.14" 0
"785" "ENSG00000058091.16" 3
"786" "ENSG00000058262.9" 35
"787" "ENSG00000058272.18" 8
"788" "ENSG00000058335.15" 1
"789" "ENSG00000058404.19" 0
"790" "ENSG00000058453.16" 19
"791" "ENSG00000058600.15" 0
"792" "ENSG00000058668.14" 6
"793" "ENSG00000058673.16" 0
"794" "ENSG00000058729.10" 0
"795" "ENSG00000058799.14" 0
"796" "ENSG00000058804.11" 0
"797" "ENSG00000058866.14" 0
"798" "ENSG00000059122.16" 22
"799" "ENSG00000059145.18" 190
"800" "ENSG00000059377.16" 30
"801" "ENSG00000059378.12" 7
"802" "ENSG00000059573.8" 0
"803" "ENSG00000059588.9" 2
"804" "ENSG00000059691.11" 5
"805" "ENSG00000059728.10" 6
"806" "ENSG00000059758.7" 4
"807" "ENSG00000059769.19" 0
"808" "ENSG00000059804.15" 0
"809" "ENSG00000059915.16" 113
"810" "ENSG00000060069.16" 4
"811" "ENSG00000060138.12" 2
"812" "ENSG00000060140.8" 0
"813" "ENSG00000060237.16" 22
"814" "ENSG00000060303.5" 0
"815" "ENSG00000060339.13" 0
"816" "ENSG00000060491.16" 17
"817" "ENSG00000060558.3" 1
"818" "ENSG00000060566.13" 6
"819" "ENSG00000060642.10" 1
"820" "ENSG00000060656.19" 0
"821" "ENSG00000060688.12" 0
"822" "ENSG00000060709.15" 0
"823" "ENSG00000060718.21" 0
"824" "ENSG00000060749.15" 8
"825" "ENSG00000060762.18" 5
"826" "ENSG00000060971.17" 0
"827" "ENSG00000060982.14" 0
"828" "ENSG00000061273.17" 138
"829" "ENSG00000061337.15" 2
"830" "ENSG00000061455.10" 0
"831" "ENSG00000061492.11" 0
"832" "ENSG00000061656.9" 9
"833" "ENSG00000061676.14" 12
"834" "ENSG00000061794.12" 0
"835" "ENSG00000061918.12" 3
"836" "ENSG00000061936.9" 8
"837" "ENSG00000061938.17" 14
"838" "ENSG00000061987.15" 0
"839" "ENSG00000062038.13" 0
"840" "ENSG00000062096.14" 0
"841" "ENSG00000062194.15" 3
"842" "ENSG00000062282.14" 8
"843" "ENSG00000062370.16" 0
"844" "ENSG00000062485.18" 9
"845" "ENSG00000062524.15" 0
"846" "ENSG00000062582.13" 1
"847" "ENSG00000062598.17" 24
"848" "ENSG00000062650.18" 2
"849" "ENSG00000062716.12" 6
"850" "ENSG00000062725.9" 0
"851" "ENSG00000062822.13" 0
"852" "ENSG00000063015.19" 9
"853" "ENSG00000063046.17" 86
"854" "ENSG00000063127.15" 0
"855" "ENSG00000063169.10" 10
"856" "ENSG00000063176.15" 77
"857" "ENSG00000063177.12" 25
"858" "ENSG00000063180.8" 6
"859" "ENSG00000063241.7" 1
"860" "ENSG00000063244.12" 17
"861" "ENSG00000063245.14" 50
"862" "ENSG00000063322.13" 8
"863" "ENSG00000063438.16" 0
"864" "ENSG00000063515.2" 0
"865" "ENSG00000063587.14" 0
"866" "ENSG00000063601.16" 21
"867" "ENSG00000063660.8" 58
"868" "ENSG00000063761.15" 1
"869" "ENSG00000063854.12" 58
"870" "ENSG00000063978.15" 4
"871" "ENSG00000064012.21" 16
"872" "ENSG00000064042.17" 0
"873" "ENSG00000064102.14" 0
"874" "ENSG00000064115.10" 3
"875" "ENSG00000064195.7" 0
"876" "ENSG00000064199.6" 3
"877" "ENSG00000064201.15" 2
"878" "ENSG00000064205.10" 0
"879" "ENSG00000064218.4" 0
"880" "ENSG00000064225.12" 55
"881" "ENSG00000064270.12" 3
"882" "ENSG00000064300.8" 0
"883" "ENSG00000064309.14" 0
"884" "ENSG00000064313.11" 0
"885" "ENSG00000064393.15" 24
"886" "ENSG00000064419.13" 2
"887" "ENSG00000064489.22" 0
"888" "ENSG00000064490.13" 75
"889" "ENSG00000064545.14" 1
"890" "ENSG00000064547.13" 0
"891" "ENSG00000064601.18" 119
"892" "ENSG00000064607.16" 50
"893" "ENSG00000064651.13" 0
"894" "ENSG00000064652.10" 172
"895" "ENSG00000064655.18" 0
"896" "ENSG00000064666.14" 0
"897" "ENSG00000064687.12" 0
"898" "ENSG00000064692.18" 233
"899" "ENSG00000064703.11" 1
"900" "ENSG00000064726.9" 9
"901" "ENSG00000064763.10" 168
"902" "ENSG00000064787.13" 0
"903" "ENSG00000064835.10" 2
"904" "ENSG00000064886.13" 13
"905" "ENSG00000064932.15" 5
"906" "ENSG00000064933.17" 49
"907" "ENSG00000064961.18" 9
"908" "ENSG00000064989.12" 2
"909" "ENSG00000064995.17" 10
"910" "ENSG00000064999.14" 0
"911" "ENSG00000065000.17" 16
"912" "ENSG00000065029.14" 11
"913" "ENSG00000065054.13" 39
"914" "ENSG00000065057.7" 106
"915" "ENSG00000065060.16" 160
"916" "ENSG00000065135.10" 9
"917" "ENSG00000065150.18" 4
"918" "ENSG00000065154.11" 0
"919" "ENSG00000065183.15" 0
"920" "ENSG00000065243.19" 2
"921" "ENSG00000065268.10" 0
"922" "ENSG00000065308.4" 19
"923" "ENSG00000065320.8" 30
"924" "ENSG00000065325.12" 0
"925" "ENSG00000065328.16" 0
"926" "ENSG00000065357.19" 11
"927" "ENSG00000065361.15" 10
"928" "ENSG00000065371.17" 0
"929" "ENSG00000065413.19" 0
"930" "ENSG00000065427.14" 207
"931" "ENSG00000065457.10" 2
"932" "ENSG00000065485.19" 0
"933" "ENSG00000065491.8" 0
"934" "ENSG00000065518.7" 2
"935" "ENSG00000065526.10" 6
"936" "ENSG00000065534.18" 45
"937" "ENSG00000065548.17" 7
"938" "ENSG00000065559.14" 0
"939" "ENSG00000065600.12" 16
"940" "ENSG00000065609.14" 0
"941" "ENSG00000065613.13" 5
"942" "ENSG00000065615.13" 0
"943" "ENSG00000065618.19" 9
"944" "ENSG00000065621.14" 1
"945" "ENSG00000065665.20" 279
"946" "ENSG00000065675.14" 0
"947" "ENSG00000065717.14" 3
"948" "ENSG00000065802.11" 3
"949" "ENSG00000065809.13" 2
"950" "ENSG00000065833.8" 3
"951" "ENSG00000065882.15" 13
"952" "ENSG00000065883.15" 155
"953" "ENSG00000065911.11" 2
"954" "ENSG00000065923.9" 15
"955" "ENSG00000065970.8" 1
"956" "ENSG00000065978.18" 17
"957" "ENSG00000065989.15" 0
"958" "ENSG00000066027.11" 34
"959" "ENSG00000066032.18" 0
"960" "ENSG00000066044.14" 8
"961" "ENSG00000066056.13" 93
"962" "ENSG00000066084.12" 10
"963" "ENSG00000066117.14" 16
"964" "ENSG00000066135.12" 8
"965" "ENSG00000066136.20" 11
"966" "ENSG00000066185.12" 10
"967" "ENSG00000066230.11" 489
"968" "ENSG00000066248.14" 62
"969" "ENSG00000066279.17" 3
"970" "ENSG00000066294.14" 0
"971" "ENSG00000066322.14" 0
"972" "ENSG00000066336.11" 3
"973" "ENSG00000066379.14" 0
"974" "ENSG00000066382.16" 0
"975" "ENSG00000066405.12" 2
"976" "ENSG00000066422.4" 77
"977" "ENSG00000066427.22" 12
"978" "ENSG00000066455.12" 0
"979" "ENSG00000066468.22" 7
"980" "ENSG00000066557.5" 0
"981" "ENSG00000066583.11" 73
"982" "ENSG00000066629.17" 0
"983" "ENSG00000066651.19" 0
"984" "ENSG00000066654.13" 0
"985" "ENSG00000066697.14" 0
"986" "ENSG00000066735.14" 0
"987" "ENSG00000066739.11" 39
"988" "ENSG00000066777.8" 26
"989" "ENSG00000066813.14" 40
"990" "ENSG00000066827.15" 0
"991" "ENSG00000066855.15" 25
"992" "ENSG00000066923.17" 324
"993" "ENSG00000066926.10" 4
"994" "ENSG00000066933.15" 1
"995" "ENSG00000067048.16" 6
"996" "ENSG00000067057.16" 15
"997" "ENSG00000067064.11" 7
"998" "ENSG00000067066.16" 316
"999" "ENSG00000067082.14" 12
"1000" "ENSG00000067113.16" 103
"1001" "ENSG00000067141.16" 0
"1002" "ENSG00000067167.7" 16
"1003" "ENSG00000067177.14" 0
"1004" "ENSG00000067182.7" 2
"1005" "ENSG00000067191.15" 0
"1006" "ENSG00000067208.14" 0
"1007" "ENSG00000067221.13" 0
"1008" "ENSG00000067225.17" 3
"1009" "ENSG00000067248.9" 5
"1010" "ENSG00000067334.13" 0
"1011" "ENSG00000067365.14" 0
"1012" "ENSG00000067369.13" 412
"1013" "ENSG00000067445.20" 1070
"1014" "ENSG00000067533.5" 0
"1015" "ENSG00000067560.10" 72
"1016" "ENSG00000067596.11" 87
"1017" "ENSG00000067601.7" 59
"1018" "ENSG00000067606.16" 26
"1019" "ENSG00000067646.11" 13
"1020" "ENSG00000067704.9" 3
"1021" "ENSG00000067715.13" 1
"1022" "ENSG00000067798.15" 0
"1023" "ENSG00000067829.18" 40
"1024" "ENSG00000067836.12" 0
"1025" "ENSG00000067840.12" 0
"1026" "ENSG00000067842.17" 0
"1027" "ENSG00000067900.7" 6
"1028" "ENSG00000067955.13" 3
"1029" "ENSG00000067992.13" 0
"1030" "ENSG00000068001.13" 3
"1031" "ENSG00000068024.16" 0
"1032" "ENSG00000068028.17" 4
"1033" "ENSG00000068078.18" 25
"1034" "ENSG00000068079.7" 1
"1035" "ENSG00000068097.14" 0
"1036" "ENSG00000068120.14" 0
"1037" "ENSG00000068137.14" 5
"1038" "ENSG00000068305.17" 25
"1039" "ENSG00000068308.13" 17
"1040" "ENSG00000068323.16" 3
"1041" "ENSG00000068354.15" 6
"1042" "ENSG00000068366.19" 13
"1043" "ENSG00000068383.18" 4
"1044" "ENSG00000068394.10" 0
"1045" "ENSG00000068400.13" 11
"1046" "ENSG00000068438.14" 3
"1047" "ENSG00000068489.12" 0
"1048" "ENSG00000068615.18" 5
"1049" "ENSG00000068650.18" 0
"1050" "ENSG00000068654.15" 0
"1051" "ENSG00000068697.6" 5
"1052" "ENSG00000068724.15" 7
"1053" "ENSG00000068745.14" 7
"1054" "ENSG00000068781.21" 0
"1055" "ENSG00000068784.12" 1
"1056" "ENSG00000068796.16" 6
"1057" "ENSG00000068831.18" 1
"1058" "ENSG00000068878.14" 2
"1059" "ENSG00000068885.14" 47
"1060" "ENSG00000068903.19" 0
"1061" "ENSG00000068912.13" 16
"1062" "ENSG00000068971.13" 2
"1063" "ENSG00000068976.13" 0
"1064" "ENSG00000068985.4" 0
"1065" "ENSG00000069011.15" 8
"1066" "ENSG00000069018.18" 2
"1067" "ENSG00000069020.18" 4
"1068" "ENSG00000069122.18" 0
"1069" "ENSG00000069188.16" 0
"1070" "ENSG00000069206.15" 1
"1071" "ENSG00000069248.11" 0
"1072" "ENSG00000069275.12" 1
"1073" "ENSG00000069329.17" 1
"1074" "ENSG00000069345.11" 4
"1075" "ENSG00000069399.14" 12
"1076" "ENSG00000069424.14" 20
"1077" "ENSG00000069431.11" 16
"1078" "ENSG00000069482.6" 0
"1079" "ENSG00000069493.14" 0
"1080" "ENSG00000069509.5" 0
"1081" "ENSG00000069535.13" 23
"1082" "ENSG00000069667.15" 31
"1083" "ENSG00000069696.6" 1
"1084" "ENSG00000069702.10" 4
"1085" "ENSG00000069764.9" 0
"1086" "ENSG00000069812.11" 0
"1087" "ENSG00000069849.10" 5
"1088" "ENSG00000069869.16" 2
"1089" "ENSG00000069943.9" 109
"1090" "ENSG00000069956.11" 2
"1091" "ENSG00000069966.18" 1
"1092" "ENSG00000069974.15" 7
"1093" "ENSG00000069998.12" 2
"1094" "ENSG00000070010.18" 51
"1095" "ENSG00000070018.8" 0
"1096" "ENSG00000070019.4" 61
"1097" "ENSG00000070031.3" 0
"1098" "ENSG00000070047.11" 0
"1099" "ENSG00000070061.14" 0
"1100" "ENSG00000070081.16" 0
"1101" "ENSG00000070087.14" 3
"1102" "ENSG00000070159.13" 13
"1103" "ENSG00000070182.20" 148
"1104" "ENSG00000070190.12" 0
"1105" "ENSG00000070193.4" 0
"1106" "ENSG00000070214.15" 10
"1107" "ENSG00000070269.13" 4
"1108" "ENSG00000070366.13" 30
"1109" "ENSG00000070367.15" 36
"1110" "ENSG00000070371.15" 3
"1111" "ENSG00000070388.11" 5
"1112" "ENSG00000070404.9" 16
"1113" "ENSG00000070413.19" 9
"1114" "ENSG00000070423.17" 10
"1115" "ENSG00000070444.14" 1
"1116" "ENSG00000070476.14" 0
"1117" "ENSG00000070495.14" 0
"1118" "ENSG00000070501.11" 0
"1119" "ENSG00000070526.14" 0
"1120" "ENSG00000070540.12" 5
"1121" "ENSG00000070601.9" 0
"1122" "ENSG00000070610.14" 87
"1123" "ENSG00000070614.14" 51
"1124" "ENSG00000070669.16" 0
"1125" "ENSG00000070718.11" 0
"1126" "ENSG00000070729.13" 0
"1127" "ENSG00000070731.10" 0
"1128" "ENSG00000070748.18" 0
"1129" "ENSG00000070756.15" 32
"1130" "ENSG00000070759.16" 5
"1131" "ENSG00000070761.7" 0
"1132" "ENSG00000070770.8" 2
"1133" "ENSG00000070778.12" 41
"1134" "ENSG00000070785.16" 0
"1135" "ENSG00000070808.15" 0
"1136" "ENSG00000070814.19" 11
"1137" "ENSG00000070831.15" 0
"1138" "ENSG00000070882.12" 0
"1139" "ENSG00000070886.11" 0
"1140" "ENSG00000070915.9" 0
"1141" "ENSG00000070950.9" 0
"1142" "ENSG00000070961.15" 7
"1143" "ENSG00000070985.13" 2
"1144" "ENSG00000071051.13" 13
"1145" "ENSG00000071054.16" 11
"1146" "ENSG00000071073.12" 0
"1147" "ENSG00000071082.10" 119
"1148" "ENSG00000071127.16" 0
"1149" "ENSG00000071189.21" 4
"1150" "ENSG00000071203.9" 0
"1151" "ENSG00000071205.11" 2
"1152" "ENSG00000071242.11" 4
"1153" "ENSG00000071243.15" 0
"1154" "ENSG00000071246.10" 204
"1155" "ENSG00000071282.11" 0
"1156" "ENSG00000071462.11" 257
"1157" "ENSG00000071537.13" 10
"1158" "ENSG00000071539.13" 36
"1159" "ENSG00000071553.16" 9
"1160" "ENSG00000071564.14" 6
"1161" "ENSG00000071575.11" 4
"1162" "ENSG00000071626.16" 0
"1163" "ENSG00000071655.17" 10
"1164" "ENSG00000071677.1" 0
"1165" "ENSG00000071794.15" 0
"1166" "ENSG00000071859.14" 19
"1167" "ENSG00000071889.16" 12
"1168" "ENSG00000071894.16" 0
"1169" "ENSG00000071909.18" 0
"1170" "ENSG00000071967.11" 0
"1171" "ENSG00000071991.8" 0
"1172" "ENSG00000071994.10" 19
"1173" "ENSG00000072041.16" 0
"1174" "ENSG00000072042.12" 4
"1175" "ENSG00000072062.13" 33
"1176" "ENSG00000072071.16" 107
"1177" "ENSG00000072080.10" 0
"1178" "ENSG00000072110.13" 7
"1179" "ENSG00000072121.15" 36
"1180" "ENSG00000072133.10" 0
"1181" "ENSG00000072134.15" 4
"1182" "ENSG00000072135.12" 14
"1183" "ENSG00000072163.19" 10
"1184" "ENSG00000072182.12" 1
"1185" "ENSG00000072195.14" 33
"1186" "ENSG00000072201.13" 153
"1187" "ENSG00000072210.18" 6
"1188" "ENSG00000072274.12" 0
"1189" "ENSG00000072310.16" 78
"1190" "ENSG00000072315.3" 5
"1191" "ENSG00000072364.12" 2866
"1192" "ENSG00000072401.14" 0
"1193" "ENSG00000072415.8" 49
"1194" "ENSG00000072422.16" 0
"1195" "ENSG00000072501.17" 12
"1196" "ENSG00000072506.12" 0
"1197" "ENSG00000072518.20" 2
"1198" "ENSG00000072571.19" 6
"1199" "ENSG00000072609.17" 10
"1200" "ENSG00000072657.8" 104
"1201" "ENSG00000072682.18" 4
"1202" "ENSG00000072694.20" 2
"1203" "ENSG00000072736.18" 380
"1204" "ENSG00000072756.16" 144
"1205" "ENSG00000072778.19" 69
"1206" "ENSG00000072786.12" 3
"1207" "ENSG00000072803.17" 0
"1208" "ENSG00000072818.11" 102
"1209" "ENSG00000072832.14" 14
"1210" "ENSG00000072840.12" 0
"1211" "ENSG00000072849.10" 15
"1212" "ENSG00000072858.10" 13
"1213" "ENSG00000072864.14" 0
"1214" "ENSG00000072952.18" 0
"1215" "ENSG00000072954.6" 3
"1216" "ENSG00000072958.8" 1
"1217" "ENSG00000073008.14" 17
"1218" "ENSG00000073050.11" 6
"1219" "ENSG00000073060.15" 15
"1220" "ENSG00000073067.13" 13
"1221" "ENSG00000073111.13" 1
"1222" "ENSG00000073146.15" 0
"1223" "ENSG00000073150.13" 16
"1224" "ENSG00000073169.13" 51
"1225" "ENSG00000073282.12" 0
"1226" "ENSG00000073331.17" 51
"1227" "ENSG00000073350.13" 6
"1228" "ENSG00000073417.14" 8
"1229" "ENSG00000073464.11" 0
"1230" "ENSG00000073536.17" 0
"1231" "ENSG00000073578.16" 32
"1232" "ENSG00000073584.19" 0
"1233" "ENSG00000073598.5" 8
"1234" "ENSG00000073605.18" 2
"1235" "ENSG00000073614.12" 0
"1236" "ENSG00000073670.13" 2
"1237" "ENSG00000073711.10" 23
"1238" "ENSG00000073712.14" 5
"1239" "ENSG00000073734.9" 0
"1240" "ENSG00000073737.16" 0
"1241" "ENSG00000073754.5" 0
"1242" "ENSG00000073756.11" 0
"1243" "ENSG00000073792.15" 0
"1244" "ENSG00000073803.13" 43
"1245" "ENSG00000073849.14" 22
"1246" "ENSG00000073861.2" 0
"1247" "ENSG00000073905.8" 0
"1248" "ENSG00000073910.21" 0
"1249" "ENSG00000073921.17" 11
"1250" "ENSG00000073969.18" 0
"1251" "ENSG00000074047.21" 0
"1252" "ENSG00000074054.18" 4
"1253" "ENSG00000074071.14" 7
"1254" "ENSG00000074181.8" 13
"1255" "ENSG00000074201.8" 202
"1256" "ENSG00000074211.13" 0
"1257" "ENSG00000074219.13" 0
"1258" "ENSG00000074266.19" 0
"1259" "ENSG00000074276.10" 22
"1260" "ENSG00000074317.10" 0
"1261" "ENSG00000074319.12" 3
"1262" "ENSG00000074356.16" 6
"1263" "ENSG00000074370.17" 0
"1264" "ENSG00000074410.13" 0
"1265" "ENSG00000074416.14" 38
"1266" "ENSG00000074527.11" 0
"1267" "ENSG00000074582.13" 77
"1268" "ENSG00000074590.13" 25
"1269" "ENSG00000074603.18" 4
"1270" "ENSG00000074621.13" 84
"1271" "ENSG00000074657.13" 8
"1272" "ENSG00000074660.15" 0
"1273" "ENSG00000074695.5" 6
"1274" "ENSG00000074696.12" 6
"1275" "ENSG00000074706.13" 0
"1276" "ENSG00000074755.14" 0
"1277" "ENSG00000074771.3" 0
"1278" "ENSG00000074800.15" 21
"1279" "ENSG00000074803.18" 2
"1280" "ENSG00000074842.7" 39
"1281" "ENSG00000074855.10" 4
"1282" "ENSG00000074935.13" 3
"1283" "ENSG00000074964.16" 8
"1284" "ENSG00000074966.10" 0
"1285" "ENSG00000075035.9" 0
"1286" "ENSG00000075043.18" 0
"1287" "ENSG00000075073.14" 1
"1288" "ENSG00000075089.9" 5
"1289" "ENSG00000075131.9" 0
"1290" "ENSG00000075142.13" 0
"1291" "ENSG00000075151.20" 2
"1292" "ENSG00000075188.8" 0
"1293" "ENSG00000075213.10" 0
"1294" "ENSG00000075218.18" 0
"1295" "ENSG00000075223.13" 0
"1296" "ENSG00000075234.16" 14
"1297" "ENSG00000075239.13" 31
"1298" "ENSG00000075240.16" 8
"1299" "ENSG00000075275.16" 5
"1300" "ENSG00000075290.7" 16
"1301" "ENSG00000075292.18" 0
"1302" "ENSG00000075303.12" 2
"1303" "ENSG00000075336.11" 3
"1304" "ENSG00000075340.22" 0
"1305" "ENSG00000075388.3" 0
"1306" "ENSG00000075391.16" 0
"1307" "ENSG00000075399.13" 62
"1308" "ENSG00000075407.18" 0
"1309" "ENSG00000075413.17" 4
"1310" "ENSG00000075415.12" 1
"1311" "ENSG00000075420.12" 7
"1312" "ENSG00000075426.11" 3
"1313" "ENSG00000075429.8" 0
"1314" "ENSG00000075461.5" 0
"1315" "ENSG00000075539.14" 0
"1316" "ENSG00000075568.16" 2
"1317" "ENSG00000075618.17" 7
"1318" "ENSG00000075624.14" 54
"1319" "ENSG00000075643.5" 3
"1320" "ENSG00000075651.15" 6
"1321" "ENSG00000075673.11" 0
"1322" "ENSG00000075702.17" 2
"1323" "ENSG00000075711.20" 11
"1324" "ENSG00000075785.12" 6
"1325" "ENSG00000075790.10" 4
"1326" "ENSG00000075826.16" 29
"1327" "ENSG00000075856.11" 25
"1328" "ENSG00000075884.13" 0
"1329" "ENSG00000075886.10" 10
"1330" "ENSG00000075891.21" 0
"1331" "ENSG00000075914.12" 5
"1332" "ENSG00000075945.12" 0
"1333" "ENSG00000075975.15" 84
"1334" "ENSG00000076003.4" 0
"1335" "ENSG00000076043.9" 0
"1336" "ENSG00000076053.10" 147
"1337" "ENSG00000076067.12" 41
"1338" "ENSG00000076108.11" 6
"1339" "ENSG00000076201.14" 46
"1340" "ENSG00000076242.14" 13
"1341" "ENSG00000076248.10" 2
"1342" "ENSG00000076258.9" 0
"1343" "ENSG00000076321.10" 13
"1344" "ENSG00000076344.15" 2
"1345" "ENSG00000076351.12" 200
"1346" "ENSG00000076356.6" 0
"1347" "ENSG00000076382.16" 22
"1348" "ENSG00000076513.16" 124
"1349" "ENSG00000076554.15" 1
"1350" "ENSG00000076555.15" 13
"1351" "ENSG00000076604.14" 12
"1352" "ENSG00000076641.4" 0
"1353" "ENSG00000076650.6" 0
"1354" "ENSG00000076662.9" 95
"1355" "ENSG00000076685.18" 40
"1356" "ENSG00000076706.16" 0
"1357" "ENSG00000076716.8" 0
"1358" "ENSG00000076770.14" 44
"1359" "ENSG00000076826.9" 17
"1360" "ENSG00000076864.19" 4
"1361" "ENSG00000076924.11" 2
"1362" "ENSG00000076928.17" 1
"1363" "ENSG00000076944.15" 7
"1364" "ENSG00000076984.17" 21
"1365" "ENSG00000077009.13" 0
"1366" "ENSG00000077044.10" 16
"1367" "ENSG00000077063.10" 0
"1368" "ENSG00000077080.9" 32
"1369" "ENSG00000077092.18" 10
"1370" "ENSG00000077097.15" 1
"1371" "ENSG00000077147.15" 15
"1372" "ENSG00000077150.18" 4
"1373" "ENSG00000077152.10" 0
"1374" "ENSG00000077157.21" 2
"1375" "ENSG00000077232.17" 4
"1376" "ENSG00000077235.17" 0
"1377" "ENSG00000077238.13" 3
"1378" "ENSG00000077254.14" 0
"1379" "ENSG00000077264.14" 1
"1380" "ENSG00000077274.8" 0
"1381" "ENSG00000077279.18" 0
"1382" "ENSG00000077312.8" 17
"1383" "ENSG00000077327.15" 0
"1384" "ENSG00000077348.8" 0
"1385" "ENSG00000077380.15" 0
"1386" "ENSG00000077420.15" 1
"1387" "ENSG00000077454.15" 6
"1388" "ENSG00000077458.12" 3
"1389" "ENSG00000077463.14" 0
"1390" "ENSG00000077498.8" 0
"1391" "ENSG00000077514.8" 0
"1392" "ENSG00000077522.12" 0
"1393" "ENSG00000077549.17" 7
"1394" "ENSG00000077585.13" 29
"1395" "ENSG00000077616.10" 0
"1396" "ENSG00000077684.15" 14
"1397" "ENSG00000077713.18" 6
"1398" "ENSG00000077721.15" 72
"1399" "ENSG00000077782.20" 4
"1400" "ENSG00000077800.12" 0
"1401" "ENSG00000077935.16" 5
"1402" "ENSG00000077942.18" 0
"1403" "ENSG00000077943.7" 0
"1404" "ENSG00000077984.5" 29
"1405" "ENSG00000078018.19" 0
"1406" "ENSG00000078043.15" 2
"1407" "ENSG00000078053.16" 0
"1408" "ENSG00000078061.12" 0
"1409" "ENSG00000078070.12" 0
"1410" "ENSG00000078081.7" 0
"1411" "ENSG00000078098.13" 1
"1412" "ENSG00000078114.18" 0
"1413" "ENSG00000078124.11" 0
"1414" "ENSG00000078140.13" 11
"1415" "ENSG00000078142.12" 0
"1416" "ENSG00000078177.13" 23
"1417" "ENSG00000078237.6" 0
"1418" "ENSG00000078246.16" 1
"1419" "ENSG00000078269.14" 2
"1420" "ENSG00000078295.16" 1
"1421" "ENSG00000078304.19" 2
"1422" "ENSG00000078319.9" 235
"1423" "ENSG00000078328.20" 0
"1424" "ENSG00000078369.17" 31
"1425" "ENSG00000078399.17" 0
"1426" "ENSG00000078401.6" 3
"1427" "ENSG00000078403.16" 0
"1428" "ENSG00000078487.17" 77
"1429" "ENSG00000078549.14" 0
"1430" "ENSG00000078579.8" 0
"1431" "ENSG00000078589.12" 0
"1432" "ENSG00000078596.10" 1
"1433" "ENSG00000078618.21" 100
"1434" "ENSG00000078668.13" 0
"1435" "ENSG00000078674.17" 6
"1436" "ENSG00000078687.17" 5
"1437" "ENSG00000078699.21" 6
"1438" "ENSG00000078725.12" 0
"1439" "ENSG00000078747.14" 0
"1440" "ENSG00000078795.16" 77
"1441" "ENSG00000078804.12" 6
"1442" "ENSG00000078808.16" 14
"1443" "ENSG00000078814.15" 209
"1444" "ENSG00000078898.6" 0
"1445" "ENSG00000078900.14" 26
"1446" "ENSG00000078902.15" 14
"1447" "ENSG00000078967.12" 102
"1448" "ENSG00000079101.16" 7
"1449" "ENSG00000079102.16" 0
"1450" "ENSG00000079112.9" 0
"1451" "ENSG00000079134.11" 15
"1452" "ENSG00000079150.17" 2
"1453" "ENSG00000079156.16" 0
"1454" "ENSG00000079215.13" 0
"1455" "ENSG00000079246.15" 0
"1456" "ENSG00000079257.7" 184
"1457" "ENSG00000079263.18" 10
"1458" "ENSG00000079277.20" 0
"1459" "ENSG00000079308.18" 35
"1460" "ENSG00000079313.14" 10
"1461" "ENSG00000079332.14" 0
"1462" "ENSG00000079335.19" 1
"1463" "ENSG00000079337.15" 40
"1464" "ENSG00000079385.21" 12
"1465" "ENSG00000079387.13" 3
"1466" "ENSG00000079393.20" 0
"1467" "ENSG00000079432.7" 12
"1468" "ENSG00000079435.9" 20
"1469" "ENSG00000079459.12" 0
"1470" "ENSG00000079462.7" 2
"1471" "ENSG00000079482.12" 0
"1472" "ENSG00000079557.4" 5
"1473" "ENSG00000079616.12" 8
"1474" "ENSG00000079689.13" 36
"1475" "ENSG00000079691.17" 8
"1476" "ENSG00000079739.16" 18
"1477" "ENSG00000079785.14" 0
"1478" "ENSG00000079805.16" 257
"1479" "ENSG00000079819.18" 17
"1480" "ENSG00000079841.18" 0
"1481" "ENSG00000079931.14" 0
"1482" "ENSG00000079950.13" 0
"1483" "ENSG00000079974.17" 55
"1484" "ENSG00000079999.13" 3
"1485" "ENSG00000080007.7" 0
"1486" "ENSG00000080031.9" 2
"1487" "ENSG00000080166.15" 0
"1488" "ENSG00000080189.14" 7
"1489" "ENSG00000080200.9" 113
"1490" "ENSG00000080224.17" 0
"1491" "ENSG00000080293.9" 380
"1492" "ENSG00000080298.15" 0
"1493" "ENSG00000080345.17" 68
"1494" "ENSG00000080371.5" 0
"1495" "ENSG00000080493.16" 0
"1496" "ENSG00000080503.23" 15
"1497" "ENSG00000080511.3" 0
"1498" "ENSG00000080546.13" 6
"1499" "ENSG00000080561.13" 2
"1500" "ENSG00000080572.12" 0
"1501" "ENSG00000080573.6" 11
"1502" "ENSG00000080603.16" 4
"1503" "ENSG00000080608.9" 5
"1504" "ENSG00000080618.14" 6
"1505" "ENSG00000080644.15" 0
"1506" "ENSG00000080709.15" 0
"1507" "ENSG00000080802.18" 3
"1508" "ENSG00000080815.18" 4
"1509" "ENSG00000080819.7" 0
"1510" "ENSG00000080822.16" 0
"1511" "ENSG00000080823.22" 2
"1512" "ENSG00000080824.18" 52
"1513" "ENSG00000080839.11" 0
"1514" "ENSG00000080845.17" 2
"1515" "ENSG00000080854.14" 0
"1516" "ENSG00000080910.12" 0
"1517" "ENSG00000080947.14" 10
"1518" "ENSG00000080986.12" 0
"1519" "ENSG00000081014.10" 0
"1520" "ENSG00000081019.13" 0
"1521" "ENSG00000081026.18" 8
"1522" "ENSG00000081041.8" 3
"1523" "ENSG00000081051.7" 0
